ID,Name,Exchange,Ticker,Curr Cost,Curr FV,Last Cost,Last FV,Invest Date,Industry,Description
7009P009,Apple American,,,"40,000,000","115,000,000","40,000,000","115,000,000",,,
7009P010,Arbor Netrowks,,,"13,000,000",,"13,000,000",,,,
7009P011,Atkins Nutritionals,,,"71,000,000","38,000,000","71,000,000","38,000,000",,,
7009P012,Autocam Corp,,,"61,000,000",,"61,000,000",,,,
7009P013,BeamReach Networks,,,"13,000,000",,"13,000,000",,,,
7009P014,Berry Plastics,NYSE,ERY,"199,000,000","599,000,000","199,000,000","599,000,000",,,
7009P015,Bill Barrett Corp,NYSE,BG,"65,000,000","178,000,000","65,000,000","178,000,000",,,
7009P016,Burger King,NYSE,KC,"176,000,000","906,000,000","176,000,000","906,000,000",,,
7009P017,GS Cap Part (Cequel),,,"166,000,000","449,000,000","24,485,430","166,341,647",,,
7009P018,CIENA Comm,,,"13,000,000","19,000,000","13,000,000","19,000,000",,,
7009P019,Cinicinnati Bell,NYSE,BB,"90,000,000","149,000,000","90,000,000","149,000,000",,,
7009P020,Citrix Systems,NASDAQ,CTSX,"20,000,000","55,000,000","20,000,000","53,000,000",,,
7009P021,Clearwater Networks,,,"11,000,000","1,000,000","11,000,000","1,000,000",,,
7009P022,Cooper Standard Automotive,,,"170,000,000",,"170,000,000",,,,
7009P023,Euramax,,,"219,000,000",,"219,000,000",,,,
7009P024,Geodex Comm,,,"10,000,000","4,000,000","10,000,000","4,000,000",,,
7009P025,Hexcel,NYSE,XL,"223,000,000","572,000,000","223,000,000","572,000,000",,,
7009P026,IPC Acquisition,,,"147,000,000","552,000,000","147,000,000","552,000,000",,,
7009P027,Kinetic Concepts,,,"33,000,000","132,000,000","33,000,000","132,000,000",,,
7009P028,Lantern Comm,,,"14,000,000","2,000,000","14,000,000","2,000,000",,,
7009P029,Nalco,,,"246,000,000","653,000,000","246,000,000","653,000,000",,,
7009P030,NextMedia Investors,,,"71,000,000",,"71,000,000",,,,
7009P031,Openpages,,,"10,000,000","4,000,000","10,000,000","4,000,000",,,
7009P032,RH Donnelley,,,"190,000,000","635,000,000","190,000,000","635,000,000",,,
7009P033,Sapphire Comm,,,"10,000,000",,"10,000,000",,,,
7009P034,Triad Financial,,,"62,000,000","20,000,000","62,000,000","20,000,000",,,
7009P035,Sportfive,,,"48,000,000","163,000,000","48,000,000","163,000,000",,,
7009P036,XLHealth,,,"19,000,000","69,000,000","19,000,000","65,000,000",,,
7009P037,YES Network,,,"220,000,000","744,000,000","220,000,000","744,000,000",,,
7009P038,Cablecom,,,"105,000,000","292,000,000","105,000,000","292,000,000",,,
7009P039,Cognis,,,"202,000,000","823,000,000","202,000,000","823,000,000",,,
7009P040,Eutelsat,,,"210,000,000","399,000,000","210,000,000","399,000,000",,,
7009P041,InterXion,,,"14,000,000",,"14,000,000",,,,
7009P042,Kabel Deutschland,,,"271,000,000","853,000,000","271,000,000","853,000,000",,,
7009P043,Kamelian,,,"7,000,000",,"7,000,000",,,,
7009P044,Legrand,PA,R,"100,000,000","368,000,000","100,000,000","368,000,000",,,
7009P045,Messer Griesheim,,,"338,000,000","824,000,000","338,000,000","824,000,000",,,
7009P046,Nascent Group,,,"21,000,000","2,000,000","21,000,000","1,000,000",,,
7009P047,Neuf Cegetel,,,"34,000,000","111,000,000","34,000,000","111,000,000",,,
7009P048,Versatel Telecom,,,"38,000,000","77,000,000","38,000,000","77,000,000",,,
7009P049,C&M Co.,,,"119,000,000","614,000,000","119,000,000","614,000,000",,,
7009P050,Equinix,NASDAQ,QIX,"48,000,000","29,000,000","48,000,000","29,000,000",,,
7009P051,Focus Media,NASDAQ,MCN,"20,000,000","186,000,000","20,000,000","186,000,000",,,
7009P052,Industrial & Commercial BOC,,,"177,000,000","774,000,000","177,000,000","774,000,000",,,
7009P053,Japan Telecom,,,"60,000,000","255,000,000","60,000,000","255,000,000",,,
7009P054,Kookmin Bank,,,"15,000,000","18,000,000","15,000,000","18,000,000",,,
7009P055,Semiconductor Manufacturing,,,"49,000,000","107,000,000","49,000,000","107,000,000",,,
7009P063,MuleSoft,,,"28,931,964","36,540,995",,,,,
7009P064,MyCash Fintech,,,"1,700,000","1,700,000",,,,,
7009P065,MyTherapist,,,"2,997,994","2,980,669",,,,,
7009P066,nea:Seed,,,"20,495,111","25,147,422",,,,,
7009P067,Nefeli Networks,,,"7,950,003","7,950,003",,,,,
7009P068,NightstaRx,,,"9,926,615","9,865,966",,,,,
7009P069,Nimble Collective,,,"4,984,999","4,984,999",,,,,
7009P070,Northern Light Strategic,,,"6,075,000","7,770,709",,,,,
7009P071,Nuvolo,,,"1,520,000","1,500,000",,,,,
7009P072,ObsEva,,,"14,854,136","33,238,764",,,,,
7009P073,OpenDoor,,,"24,949,999","24,949,999",,,,,
7009P074,Pager,,,"3,684,354","4,003,409",,,,,
7009P075,Paysa,,,"2,999,999","2,999,999",,,,,
7009P076,Personal Genome,,,"21,531,251","21,492,499",,,,,
7009P077,Pilot AI,,,"6,710,000","6,710,000",,,,,
7009P078,Placester,,,"28,480,004","42,941,364",,,,,
7009P079,Qadium,,,"14,979,999","14,979,999",,,,,
7009P080,Read It Later,,,"3,686,011","3,669,999",,,,,
7009P081,Reltio,,,"15,252,587","15,252,587",,,,,
7009P082,Reneo Pharma,,,"400,000","400,000",,,,,
7009P083,Robinhood Markets,,,"38,954,422","91,124,002",,,,,
7009P084,Rocket Chat,,,"4,982,661","4,969,999",,,,,
7009P085,Runtime,,,"5,600,315","6,361,085",,,,,
7009P086,Senti Biosciences,,,"1,000,000","1,000,000",,,,,
7009P087,SineWave Ventures,,,"740,394","521,195",,,,,
7009P088,Snap,,,"24,979,999","24,979,999",,,,,
7009P089,SolveBot,,,"1,500,000","1,500,000",,,,,
7009P090,Speedinvest,,,"1,700,082","1,494,204",,,,,
7009P091,StreamSets,,,"5,184,999","5,184,999",,,,,
7009P092,Swift Navigation,,,"2,172,596","2,172,596",,,,,
7009P093,Tamara Melon,,,"12,123,200","11,988,200",,,,,
7009P094,Tectus Corp,,,"249,999","249,999",,,,,
7009P095,The Players Tribune,,,"18,485,498","21,995,133",,,,,
7009P096,TherAchon,,,"1,430,390",,,,,,
7009P097,ThreatQuotient,,,"19,455,890","20,769,933",,,,,
7009P098,Tigera,,,"9,980,000","9,980,000",,,,,
7009P099,Transfix,,,"14,980,000","14,980,000",,,,,
7009P100,Travelator,,,"7,992,501","7,992,501",,,,,
7009P101,Uhana,,,"10,066,567","10,066,567",,,,,
7009P102,Vesper Medical,,,"5,530,751","5,530,751",,,,,
7009P103,VividCortex,,,"2,999,914","2,999,914",,,,,
7009P104,Wallapop,,,"35,186,188","34,628,565",,,,,
7009P105,Waltz Networks,,,"5,992,499","5,992,499",,,,,
7009P106,Wheels Up,,,"2,999,999","2,999,999",,,,,
7009P107,Xiang He Fund,,,"35,330,175","34,447,198",,,,,
7009P108,Xtuit Pharma,,,"8,721,456","8,682,964",,,,,
7009P109,Yanka Industries,,,"11,173,278","11,157,000",,,,,
7009P110,CRISPR Therapeutics,,,"26,719,247","41,026,600",,,,,
7009P111,Ardelyx,,,"15,561,079","52,125,268",,,,,
7009P112,Lowell,,,"3,000,000","1,949,698",,,,,
7013A001,Fiberlink Communications,,,"5,659,891","5,659,891","5,659,891","5,659,891",07/10/2018,Business Services,"The company enables IT to manage laptops, desktops and smartphones, such as the Android and iPhone, as well as tablet devices such as the iPad, in one window, one system. The mobility infrastructure and subscription services of MaaS360 have revolutionized how enterprises and business users share and secure information over the Internet. The MaaS360 platform ensures reliable, secure and compliant mobile working for employees, while delivering unprecedented Mobility Intelligence™ to senior management and IT operations. "
7016A001,Avaya,,,"287,000,000",,"287,000,000",,07/07/2018,Telecommunications,"Avaya is a leading global provider of communication systems, applications, and end-to-end services to enterprises worldwide; its offerings include IP telephony solutions, traditional voice communications solutions, contact center infrastructure and applications, and unified communications gear and appliances."
7016A002,IPC Systems,,,"264,400,000",,"264,400,000",,06/07/2018,Financial Technology,"IPC is a leading provider of mission critical communications solutions to global enterprises and other organizations. Clients include the world’s largest financial services firms, as well as public safety, government, power, energy and utility, and transportation organizations."
7016A003,NXP,NASDAQ,NXP,"505,800,000","463,000,000","505,800,000","393,000,000",09/07/2018,Technology Hardware,"Global semi-conductor business, predominantly focused on mixed-signal and application specific segments; headquartered in Eindhoven, Netherlands."
7016A004,Sabre Holdings,,,"393,900,000",,"393,900,000",,04/06/2018,Travel Services,"Sabre Holdings provides technology-enabled travel distribution services to travel agencies, consumers, and suppliers through its Travel Network, Travelocity, and Airline Solutions business units."
7016A005,Serena Software,,,"262,200,000",,"262,200,000",,07/08/2018,Software,"Serena is the leading pure play provider of Application Lifecycle Management for the Enterprise. With 29 offices in 14 countries, Serena dedicated to helping IT capitalize on its software development initiatives."
7016A006,SunGard Data Systems,,,"476,900,000",,"476,900,000",,05/07/2018,Business Services,"Provides software and processing for financial services, K-12 education and the public sector. It also provides continuity-assurance and production data center hosting services to enterprises of all types. "
7016A007,Avago Technologies,,,"392,200,000","2,056,000,000","392,200,000","2,056,000,000",09/06/2018,Semiconductor,"Avago provides an extensive range of analog, mixed-signal and optoelectronic components and subsystems to tens of thousands of manufacturers in four major end markets: industrial / automotive electronics, wired infrastructure, wireless communications, and consumer and computing peripherals."
7016A008,Instinet II,,,"152,200,000","763,000,000","152,200,000","763,000,000",09/06/2018,Financial Technology,Agency broker for Nomura
7016A009,Nasdaq,,,"138,600,000","317,000,000","138,600,000","317,000,000",10/07/2018,Financial Technology,"The NASDAQ Stock Market, commonly known as the NASDAQ, is an American stock exchange. It is the second-largest exchange in the world by market capitalization"
7016A010,Thomson S.A.,,,"283,000,000","305,000,000","283,000,000","305,000,000",11/06/2018,Financial Technology,"French multinational corporation that provides services and products for the communication, media and entertainment industries"
7021A001,Archon Capital,,,"52,000,000","70,400,000","30,966,188","1,475,563",11/12/2018,,
7021A002,Border Industrial,IM,SP,"7,500,000","12,100,000","46,248,694","19,466,373",11/12/2018,,
7021A003,CPG Ware House,,,"22,900,000","22,500,000","92,975,764","153,148,728",11/12/2018,,
7021A004,Central Park West,,,"44,300,000","174,300,000","179,500,000","478,100,000",11/12/2018,,
7021A005,Crown American Hotels,,,"16,800,000","44,700,000","104,600,819","675,168,365",11/12/2018,,
7021A006,Fairlane Green,,,"26,300,000","7,400,000","74,049,337","386,487,038",11/12/2018,,
7021A007,Grizzly Ranch,,,"11,000,000","3,300,000","106,304,991","542,742,597",11/12/2018,,
7021A008,HUD VII,,,"8,600,000","8,400,000","118,462,861","947,628,079",11/12/2018,,
7021A009,Horizon Bay,,,"7,900,000","14,800,000","70,408,000","239,044,820",11/12/2018,,
7021A010,LV Hilton,NYSE,X,"55,100,000","400,000","197,592,760","149,840,952",11/12/2018,,
7021A011,Metropolitan Hotel,,,"19,400,000","7,400,000","186,000,000","40,000,000",11/12/2018,,
7021A012,National Golf,NASDAQ,TLS,"39,000,000","59,300,000","62,246,929","334,984,308",11/12/2018,,
7021A013,Pan Pacific Hotel,,,"8,500,000","28,200,000","180,879,706","2,250,000",11/12/2018,,
7021A014,Park Central Hotel,RXL,PA,"32,300,000","119,700,000","79,306,547","104,995,850",11/12/2018,,
7021A015,Poplar Creek,,,"28,800,000","8,000,000","103,950,000","432,280,820",11/12/2018,,
7021A016,Radisson Ambassador SJ,,,"15,100,000","22,500,000","141,629,157","283,003,119",11/12/2018,,
7021A017,Residences at Little Nell,,,"48,400,000","59,200,000","202,397,439","557,587,581",11/12/2018,,
7021A018,Ritz Carlton SJ,,,"22,700,000","37,400,000",,,,,
7021A019,San Diego Land,,,"46,700,000","10,800,000",,,,,
7021A020,Southlake,,,"3,100,000","11,000,000",,,,,
7021A021,WP Commerical,,,"67,700,000","66,300,000",,,,,
7021A022,Wailea Resort,,,"21,700,000","38,000,000",,,,,
7021A023,A&G Capital,,,"2,400,000","5,200,000",,,,,
7021A024,Accordia,,,"130,100,000","353,900,000",,,,,
7021A025,Blue Creek,,,"4,900,000","8,300,000",,,,,
7021A026,Cortland Street,,,"6,400,000","21,500,000",,,,,
7021A027,Cross Tower,,,"2,000,000","4,100,000",,,,,
7021A028,East Island,,,"2,600,000","4,100,000",,,,,
7021A029,Endeavor Private Fund,,,"9,100,000","31,200,000",,,,,
7021A030,Endeavor Relaty,,,"21,700,000","58,200,000",,,,,
7021A031,Forest Green,,,"12,800,000","34,700,000",,,,,
7021A032,Huarong Mgmt I,,,"3,800,000","8,500,000",,,,,
7021A033,Huarong Mgmt II,,,"3,200,000",,,,,,
7021A034,Hapan Hotel Alliance,,,"44,600,000","76,200,000",,,,,
7021A035,Japan Asset Program,,,"6,100,000","11,500,000",,,,,
7021A036,Kawasaki Holdings,,,"400,000","500,000",,,,,
7021A037,Leaf Green,,,"4,500,000","9,900,000",,,,,
7021A038,North Land,,,"1,100,000","1,400,000",,,,,
7021A039,Oval Building,,,"7,000,000","8,500,000",,,,,
7021A040,Palmwood,,,"700,000","1,300,000",,,,,
7021A041,Plumwood,,,"7,700,000","8,800,000",,,,,
7021A042,Prime Capital,,,"16,800,000","38,700,000",,,,,
7021A043,Rokko Residence,,,"4,700,000","14,800,000",,,,,
7021A044,TE Capital,,,"11,800,000","24,700,000",,,,,
7021A045,UDE,,,"2,100,000","1,800,000",,,,,
7021A046,Universal,,,"3,900,000","6,000,000",,,,,
7021A047,West Wind,,,"23,000,000","35,900,000",,,,,
7021A048,Westport Finance,,,"8,800,000","16,200,000",,,,,
7021A049,BNL II,,,"28,200,000","21,000,000",,,,,
7021A050,Canary Wharf Debt,,,"39,200,000","46,800,000",,,,,
7021A051,Canary Wharf Equity,,,"12,300,000","17,600,000",,,,,
7021A052,Carrefour Portfolio,,,"8,300,000","10,800,000",,,,,
7021A053,Coeur Defnese - Equity,,,"40,600,000","65,200,000",,,,,
7021A054,Coeur Defense - Equity,,,"3,000,000","255,700,000",,,,,
7021A055,DT Portfolio,,,"6,900,000","13,800,000",,,,,
7021A056,Drott Portfolio,,,"27,900,000","93,200,000",,,,,
7021A057,FT Portfolio,,,"92,700,000","245,500,000",,,,,
7021A058,GSW,,,"187,000,000","435,500,000",,,,,
7021A059,Kingfisher Portfolio,,,"8,200,000","82,300,000",,,,,
7021A060,Lancer,,,"5,700,000","15,500,000",,,,,
7021A061,NCC Portfolio,,,"20,100,000","23,700,000",,,,,
7021A062,Project Parc,,,"34,200,000","30,900,000",,,,,
7021A063,Queens Moat,,,"53,400,000","39,400,000",,,,,
7021A064,Telemaco,,,"40,200,000","67,000,000",,,,,
