"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"INVESTIGATIONS","GASTROINTESTINAL INVESTIGATIONS","GASTROINTESTINAL AND ABDOMINAL IMAGING PROCEDURES","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"INVESTIGATIONS","GASTROINTESTINAL INVESTIGATIONS","","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","COAGULATION AND BLEEDING ANALYSES","INTERNATIONAL NORMALISED RATIO INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","COAGULATION AND BLEEDING ANALYSES","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","WHITE BLOOD CELL ANALYSES","BASOPHIL COUNT INCREASED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","WHITE BLOOD CELL ANALYSES","EOSINOPHIL COUNT INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","WHITE BLOOD CELL ANALYSES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INVESTIGATIONS","HEPATOBILIARY INVESTIGATIONS","LIVER FUNCTION ANALYSES","ALANINE AMINOTRANSFERASE INCREASED",10,2,536,544,546,546,1092,1.8,0.4,1.5,500,4.2
"INVESTIGATIONS","HEPATOBILIARY INVESTIGATIONS","LIVER FUNCTION ANALYSES","HEPATIC ENZYME INCREASED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","HEPATOBILIARY INVESTIGATIONS","LIVER FUNCTION ANALYSES","LIVER FUNCTION TEST ABNORMAL",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","HEPATOBILIARY INVESTIGATIONS","LIVER FUNCTION ANALYSES","",12,4,534,542,546,546,1092,2.2,0.7,1.5,300,3.6
"INVESTIGATIONS","HEPATOBILIARY INVESTIGATIONS","","",12,4,534,542,546,546,1092,2.2,0.7,1.5,300,3.6
"INVESTIGATIONS","LIPID ANALYSES","CHOLESTEROL ANALYSES","BLOOD CHOLESTEROL INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","LIPID ANALYSES","CHOLESTEROL ANALYSES","HIGH DENSITY LIPOPROTEIN DECREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","LIPID ANALYSES","CHOLESTEROL ANALYSES","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"INVESTIGATIONS","LIPID ANALYSES","TRIGLYCERIDE ANALYSES","BLOOD TRIGLYCERIDES INCREASED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","LIPID ANALYSES","TRIGLYCERIDE ANALYSES","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","LIPID ANALYSES","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","BLOOD GAS AND ACID BASE ANALYSES","OXYGEN SATURATION DECREASED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","BLOOD GAS AND ACID BASE ANALYSES","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","CARBOHYDRATE TOLERANCE ANALYSES (INCL DIABETES)","BLOOD GLUCOSE INCREASED",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","CARBOHYDRATE TOLERANCE ANALYSES (INCL DIABETES)","GLYCOSYLATED HAEMOGLOBIN INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","CARBOHYDRATE TOLERANCE ANALYSES (INCL DIABETES)","",8,0,538,546,546,546,1092,1.5,0,1.5,0,5.6
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","METABOLISM TESTS NEC","BLOOD HOMOCYSTEINE INCREASED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","METABOLISM TESTS NEC","BRAIN NATRIURETIC PEPTIDE INCREASED",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","METABOLISM TESTS NEC","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","METABOLIC, NUTRITIONAL AND BLOOD GAS INVESTIGATIONS","","",8,6,538,540,546,546,1092,1.5,1.1,0.4,133.3,1.7
"INVESTIGATIONS","MICROBIOLOGY AND SEROLOGY INVESTIGATIONS","VIRUS IDENTIFICATION AND SEROLOGY","HEPATITIS C ANTIBODY POSITIVE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","MICROBIOLOGY AND SEROLOGY INVESTIGATIONS","VIRUS IDENTIFICATION AND SEROLOGY","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","MICROBIOLOGY AND SEROLOGY INVESTIGATIONS","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","NEUROLOGICAL, SPECIAL SENSES AND PSYCHIATRIC INVESTIGATIONS","NEUROLOGIC DIAGNOSTIC PROCEDURES","PERIPHERAL NERVOUS SYSTEM FUNCTION TEST ABNORMAL",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","NEUROLOGICAL, SPECIAL SENSES AND PSYCHIATRIC INVESTIGATIONS","NEUROLOGIC DIAGNOSTIC PROCEDURES","VIBRATION TEST ABNORMAL",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","NEUROLOGICAL, SPECIAL SENSES AND PSYCHIATRIC INVESTIGATIONS","NEUROLOGIC DIAGNOSTIC PROCEDURES","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","NEUROLOGICAL, SPECIAL SENSES AND PSYCHIATRIC INVESTIGATIONS","","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","PHYSICAL EXAMINATION AND ORGAN SYSTEM STATUS TOPICS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","PHYSICAL EXAMINATION ABNORMAL",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","PHYSICAL EXAMINATION AND ORGAN SYSTEM STATUS TOPICS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","WEIGHT DECREASED",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INVESTIGATIONS","PHYSICAL EXAMINATION AND ORGAN SYSTEM STATUS TOPICS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","WEIGHT INCREASED",28,50,518,496,546,546,1092,5.1,9.2,-4,56,5.7
"INVESTIGATIONS","PHYSICAL EXAMINATION AND ORGAN SYSTEM STATUS TOPICS","PHYSICAL EXAMINATION PROCEDURES AND ORGAN SYSTEM STATUS","",30,56,516,490,546,546,1092,5.5,10.3,-4.8,53.6,6.7
"INVESTIGATIONS","PHYSICAL EXAMINATION AND ORGAN SYSTEM STATUS TOPICS","","",30,56,516,490,546,546,1092,5.5,10.3,-4.8,53.6,6.7
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","RENAL FUNCTION ANALYSES","BLOOD CREATININE INCREASED",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","RENAL FUNCTION ANALYSES","URINE ALBUMIN/CREATININE RATIO INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","RENAL FUNCTION ANALYSES","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","URINALYSIS NEC","BLOOD URINE PRESENT",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","URINALYSIS NEC","RED BLOOD CELLS URINE POSITIVE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","URINALYSIS NEC","WHITE BLOOD CELLS URINE POSITIVE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","URINALYSIS NEC","",6,4,540,542,546,546,1092,1.1,0.7,0.4,150,1.6
"INVESTIGATIONS","RENAL AND URINARY TRACT INVESTIGATIONS AND URINALYSES","","",10,6,536,540,546,546,1092,1.8,1.1,0.7,166.7,2.1
"INVESTIGATIONS","RESPIRATORY AND PULMONARY INVESTIGATIONS (EXCL BLOOD GASES)","RESPIRATORY AND PULMONARY FUNCTION DIAGNOSTIC PROCEDURES","PEAK EXPIRATORY FLOW RATE DECREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","RESPIRATORY AND PULMONARY INVESTIGATIONS (EXCL BLOOD GASES)","RESPIRATORY AND PULMONARY FUNCTION DIAGNOSTIC PROCEDURES","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","RESPIRATORY AND PULMONARY INVESTIGATIONS (EXCL BLOOD GASES)","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","WATER, ELECTROLYTE AND MINERAL INVESTIGATIONS","MINERAL AND ELECTROLYTE ANALYSES","BLOOD POTASSIUM INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","WATER, ELECTROLYTE AND MINERAL INVESTIGATIONS","MINERAL AND ELECTROLYTE ANALYSES","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","WATER, ELECTROLYTE AND MINERAL INVESTIGATIONS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","","METABOLISM AND NUTRITION DISORDERS","BLOOD TRIGLYCERIDES INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","","METABOLISM AND NUTRITION DISORDERS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","","","METHICILLIN-RESISTANT STAPHYLOCOCCAL AUREUS TEST POSITIVE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","","","",90,110,456,436,546,546,1092,16.5,20.1,-3.7,81.8,4
"METABOLISM AND NUTRITION DISORDERS","ACID-BASE DISORDERS","METABOLIC ACIDOSES (EXCL DIABETIC ACIDOSES)","LACTIC ACIDOSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","ACID-BASE DISORDERS","METABOLIC ACIDOSES (EXCL DIABETIC ACIDOSES)","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","ACID-BASE DISORDERS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","APPETITE AND GENERAL NUTRITIONAL DISORDERS","APPETITE DISORDERS","DECREASED APPETITE",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"METABOLISM AND NUTRITION DISORDERS","APPETITE AND GENERAL NUTRITIONAL DISORDERS","APPETITE DISORDERS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"METABOLISM AND NUTRITION DISORDERS","APPETITE AND GENERAL NUTRITIONAL DISORDERS","GENERAL NUTRITIONAL DISORDERS NEC","ABDOMINAL OBESITY",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","APPETITE AND GENERAL NUTRITIONAL DISORDERS","GENERAL NUTRITIONAL DISORDERS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","APPETITE AND GENERAL NUTRITIONAL DISORDERS","","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"METABOLISM AND NUTRITION DISORDERS","BONE, CALCIUM, MAGNESIUM AND PHOSPHORUS METABOLISM DISORDERS","MAGNESIUM METABOLISM DISORDERS","HYPOMAGNESAEMIA",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"METABOLISM AND NUTRITION DISORDERS","BONE, CALCIUM, MAGNESIUM AND PHOSPHORUS METABOLISM DISORDERS","MAGNESIUM METABOLISM DISORDERS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"METABOLISM AND NUTRITION DISORDERS","BONE, CALCIUM, MAGNESIUM AND PHOSPHORUS METABOLISM DISORDERS","","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","POTASSIUM IMBALANCE","HYPERKALAEMIA",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","POTASSIUM IMBALANCE","HYPOKALAEMIA",6,6,540,540,546,546,1092,1.1,1.1,0,100,1.5
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","POTASSIUM IMBALANCE","",8,8,538,538,546,546,1092,1.5,1.5,0,100,1.6
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","SODIUM IMBALANCE","HYPONATRAEMIA",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","SODIUM IMBALANCE","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","TOTAL FLUID VOLUME DECREASED","DEHYDRATION",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","TOTAL FLUID VOLUME DECREASED","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","TOTAL FLUID VOLUME INCREASED","FLUID RETENTION",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","TOTAL FLUID VOLUME INCREASED","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"METABOLISM AND NUTRITION DISORDERS","ELECTROLYTE AND FLUID BALANCE CONDITIONS","","",16,16,530,530,546,546,1092,2.9,2.9,0,100,2
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","DIABETES MELLITUS (INCL SUBTYPES)","DIABETES MELLITUS",18,8,528,538,546,546,1092,3.3,1.5,1.8,225,3.8
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","DIABETES MELLITUS (INCL SUBTYPES)","DIABETES MELLITUS INADEQUATE CONTROL",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","DIABETES MELLITUS (INCL SUBTYPES)","",20,8,526,538,546,546,1092,3.7,1.5,2.2,250,4.5
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","HYPERGLYCAEMIC CONDITIONS NEC","HYPERGLYCAEMIA",32,32,514,514,546,546,1092,5.9,5.9,0,100,2.3
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","HYPERGLYCAEMIC CONDITIONS NEC","",32,32,514,514,546,546,1092,5.9,5.9,0,100,2.3
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","HYPOGLYCAEMIC CONDITIONS NEC","HYPERINSULINAEMIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","HYPOGLYCAEMIC CONDITIONS NEC","HYPOGLYCAEMIA",200,72,346,474,546,546,1092,36.6,13.2,23.4,277.8,44.1
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","HYPOGLYCAEMIC CONDITIONS NEC","",202,72,344,474,546,546,1092,37,13.2,23.8,280.6,45.2
"METABOLISM AND NUTRITION DISORDERS","GLUCOSE METABOLISM DISORDERS (INCL DIABETES MELLITUS)","","",254,112,292,434,546,546,1092,46.5,20.5,26,226.8,45.1
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","ELEVATED CHOLESTEROL","HYPERCHOLESTEROLAEMIA",6,6,540,540,546,546,1092,1.1,1.1,0,100,1.5
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","ELEVATED CHOLESTEROL","",6,6,540,540,546,546,1092,1.1,1.1,0,100,1.5
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","HYPERLIPIDAEMIAS NEC","HYPERLIPIDAEMIA",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","HYPERLIPIDAEMIAS NEC","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","LIPID METABOLISM AND DEPOSIT DISORDERS NEC","DYSLIPIDAEMIA",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","LIPID METABOLISM AND DEPOSIT DISORDERS NEC","",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"METABOLISM AND NUTRITION DISORDERS","LIPID METABOLISM DISORDERS","","",12,10,534,536,546,546,1092,2.2,1.8,0.4,120,1.9
"METABOLISM AND NUTRITION DISORDERS","NEUROLOGICAL DISORDERS NEC","DISTURBANCES IN CONSCIOUSNESS NEC","DEHYDRATION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","NEUROLOGICAL DISORDERS NEC","DISTURBANCES IN CONSCIOUSNESS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","NEUROLOGICAL DISORDERS NEC","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"METABOLISM AND NUTRITION DISORDERS","PURINE AND PYRIMIDINE METABOLISM DISORDERS","DISORDERS OF PURINE METABOLISM","GOUT",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","PURINE AND PYRIMIDINE METABOLISM DISORDERS","DISORDERS OF PURINE METABOLISM","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","PURINE AND PYRIMIDINE METABOLISM DISORDERS","","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"METABOLISM AND NUTRITION DISORDERS","SKIN AND SUBCUTANEOUS TISSUE DISORDERS NEC","SKIN AND SUBCUTANEOUS TISSUE ULCERATIONS","DIABETIC FOOT",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"METABOLISM AND NUTRITION DISORDERS","SKIN AND SUBCUTANEOUS TISSUE DISORDERS NEC","SKIN AND SUBCUTANEOUS TISSUE ULCERATIONS","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"METABOLISM AND NUTRITION DISORDERS","SKIN AND SUBCUTANEOUS TISSUE DISORDERS NEC","","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"METABOLISM AND NUTRITION DISORDERS","","","",292,154,254,392,546,546,1092,53.5,28.2,25.3,189.6,39.5
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","BONE DISORDERS NEC","EXOSTOSIS",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","BONE DISORDERS NEC","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","BONE RELATED SIGNS AND SYMPTOMS","PAIN IN JAW",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","BONE RELATED SIGNS AND SYMPTOMS","",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","METABOLIC BONE DISORDERS","OSTEOPENIA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","METABOLIC BONE DISORDERS","OSTEOPOROSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","METABOLIC BONE DISORDERS","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","BONE DISORDERS (EXCL CONGENITAL AND FRACTURES)","","",8,6,538,540,546,546,1092,1.5,1.1,0.4,133.3,1.7
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","TENDONITIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","INJURIES NEC","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","ARTHROPATHIES NEC","ARTHRITIS",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","ARTHROPATHIES NEC","HAEMARTHROSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","ARTHROPATHIES NEC","MONARTHRITIS",0,6,546,540,546,546,1092,0,1.1,-1.1,0,4.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","ARTHROPATHIES NEC","NEUROPATHIC ARTHROPATHY",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","ARTHROPATHIES NEC","",6,10,540,536,546,546,1092,1.1,1.8,-0.7,60,2.1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","JOINT RELATED DISORDERS NEC","ROTATOR CUFF SYNDROME",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","JOINT RELATED DISORDERS NEC","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","JOINT RELATED SIGNS AND SYMPTOMS","ARTHRALGIA",24,32,522,514,546,546,1092,4.4,5.9,-1.5,75,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","JOINT RELATED SIGNS AND SYMPTOMS","JOINT STIFFNESS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","JOINT RELATED SIGNS AND SYMPTOMS","JOINT SWELLING",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","JOINT RELATED SIGNS AND SYMPTOMS","",30,38,516,508,546,546,1092,5.5,7,-1.5,78.9,2.8
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","OSTEOARTHROPATHIES","LOCALISED OSTEOARTHRITIS",6,2,540,544,546,546,1092,1.1,0.4,0.7,300,2.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","OSTEOARTHROPATHIES","OSTEOARTHRITIS",2,10,544,536,546,546,1092,0.4,1.8,-1.5,20,4.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","OSTEOARTHROPATHIES","SPINAL OSTEOARTHRITIS",2,6,544,540,546,546,1092,0.4,1.1,-0.7,33.3,2.2
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","OSTEOARTHROPATHIES","",10,18,536,528,546,546,1092,1.8,3.3,-1.5,55.6,3
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","SPONDYLOARTHROPATHIES","SPONDYLITIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS","JOINT DISORDERS","SPONDYLOARTHROPATHIES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
