"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"Endocrine disorders","THYROID GLAND DISORDERS","THYROID HYPERFUNCTION DISORDERS","HYPERTHYROIDISM",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Endocrine disorders","THYROID GLAND DISORDERS","THYROID HYPERFUNCTION DISORDERS","TOXIC NODULAR GOITRE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Endocrine disorders","THYROID GLAND DISORDERS","THYROID HYPERFUNCTION DISORDERS","",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Endocrine disorders","THYROID GLAND DISORDERS","","",8,3,2594,2621,2602,2624,5226,0.3,0.1,0.2,2.7,2.5
"Endocrine disorders","","","",8,3,2594,2621,2602,2624,5226,0.3,0.1,0.2,2.7,2.5
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","CATARACT CONDITIONS","CATARACT",13,17,2589,2607,2602,2624,5226,0.5,0.6,-0.1,0.8,2.2
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","CATARACT CONDITIONS","",13,17,2589,2607,2602,2624,5226,0.5,0.6,-0.1,0.8,2.2
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","CORNEAL STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","CORNEAL OPACITY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","CORNEAL STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","LENS STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION (EXCL CATARACTS)","APHAKIA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","LENS STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION (EXCL CATARACTS)","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","ANTERIOR EYE STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","","",14,18,2588,2606,2602,2624,5226,0.5,0.7,-0.1,0.8,2.2
"Eye disorders","DIABETIC COMPLICATIONS","DIABETIC COMPLICATIONS OPHTHALMIC","DIABETIC RETINOPATHY",5,8,2597,2616,2602,2624,5226,0.2,0.3,-0.1,0.6,1.8
"Eye disorders","DIABETIC COMPLICATIONS","DIABETIC COMPLICATIONS OPHTHALMIC","",5,8,2597,2616,2602,2624,5226,0.2,0.3,-0.1,0.6,1.8
"Eye disorders","DIABETIC COMPLICATIONS","","",5,8,2597,2616,2602,2624,5226,0.2,0.3,-0.1,0.6,1.8
"Eye disorders","EYE THERAPEUTIC PROCEDURES","LENS THERAPEUTIC PROCEDURES","PSEUDOPHAKIA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","EYE THERAPEUTIC PROCEDURES","LENS THERAPEUTIC PROCEDURES","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","EYE THERAPEUTIC PROCEDURES","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","GLAUCOMA AND OCULAR HYPERTENSION","GLAUCOMAS (EXCL CONGENITAL)","GLAUCOMA",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Eye disorders","GLAUCOMA AND OCULAR HYPERTENSION","GLAUCOMAS (EXCL CONGENITAL)","OPEN ANGLE GLAUCOMA",2,0,2600,2624,2602,2624,5226,0.1,0,0.1,0,1.4
"Eye disorders","GLAUCOMA AND OCULAR HYPERTENSION","GLAUCOMAS (EXCL CONGENITAL)","",5,3,2597,2621,2602,2624,5226,0.2,0.1,0.1,1.7,1.5
"Eye disorders","GLAUCOMA AND OCULAR HYPERTENSION","","",5,3,2597,2621,2602,2624,5226,0.2,0.1,0.1,1.7,1.5
"Eye disorders","OCULAR HAEMORRHAGES AND VASCULAR DISORDERS NEC","OCULAR BLEEDING AND VASCULAR DISORDERS NEC","EYE HAEMORRHAGE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","OCULAR HAEMORRHAGES AND VASCULAR DISORDERS NEC","OCULAR BLEEDING AND VASCULAR DISORDERS NEC","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","OCULAR HAEMORRHAGES AND VASCULAR DISORDERS NEC","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","OPTIC DISC ABNORMALITIES NEC","OPTIC ATROPHY",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","OPTIC DISC ABNORMALITIES NEC","PAPILLOEDEMA",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","OPTIC DISC ABNORMALITIES NEC","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","RETINAL STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","MACULAR HOLE",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","RETINAL STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","MACULOPATHY",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","RETINAL STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","RETINAL DETACHMENT",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","RETINAL STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION","",5,3,2597,2621,2602,2624,5226,0.2,0.1,0.1,1.7,1.5
"Eye disorders","OCULAR STRUCTURAL CHANGE, DEPOSIT AND DEGENERATION NEC","","",6,5,2596,2619,2602,2624,5226,0.2,0.2,0,1.2,1.5
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","VITREOUS HAEMORRHAGE",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINAL BLEEDING AND VASCULAR DISORDERS (EXCL RETINOPATHY)","RETINAL ARTERY OCCLUSION",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINAL BLEEDING AND VASCULAR DISORDERS (EXCL RETINOPATHY)","RETINAL ARTERY THROMBOSIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINAL BLEEDING AND VASCULAR DISORDERS (EXCL RETINOPATHY)","RETINAL HAEMORRHAGE",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINAL BLEEDING AND VASCULAR DISORDERS (EXCL RETINOPATHY)","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINOPATHIES NEC","DIABETIC RETINOPATHY",0,4,2602,2620,2602,2624,5226,0,0.2,-0.2,0,2.8
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINOPATHIES NEC","RETINOPATHY",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINOPATHIES NEC","RETINOPATHY HAEMORRHAGIC",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","RETINOPATHIES NEC","",1,5,2601,2619,2602,2624,5226,0,0.2,-0.2,0.2,2.4
"Eye disorders","RETINA, CHOROID AND VITREOUS HAEMORRHAGES AND VASCULAR DISORDERS","","",3,10,2599,2614,2602,2624,5226,0.1,0.4,-0.3,0.3,3.3
"Eye disorders","VISION DISORDERS","BLINDNESS (EXCL COLOUR BLINDNESS)","AMAUROSIS FUGAX",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","VISION DISORDERS","BLINDNESS (EXCL COLOUR BLINDNESS)","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","VISION DISORDERS","VISUAL DISORDERS NEC","DIPLOPIA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","VISION DISORDERS","VISUAL DISORDERS NEC","VISION BLURRED",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Eye disorders","VISION DISORDERS","VISUAL DISORDERS NEC","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Eye disorders","VISION DISORDERS","","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Eye disorders","VISUAL DISORDERS NEC","VISUAL IMPAIRMENT","VISUAL DISTURBANCE",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Eye disorders","VISUAL DISORDERS NEC","VISUAL IMPAIRMENT","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Eye disorders","VISUAL DISORDERS NEC","","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Eye disorders","","","",35,49,2567,2575,2602,2624,5226,1.3,1.9,-0.5,0.7,3.6
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","ABDOMINAL HERNIAS, SITE UNSPECIFIED","ABDOMINAL HERNIA",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","ABDOMINAL HERNIAS, SITE UNSPECIFIED","ABDOMINAL STRANGULATED HERNIA",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","ABDOMINAL HERNIAS, SITE UNSPECIFIED","",3,3,2599,2621,2602,2624,5226,0.1,0.1,0,1,1.2
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","DIAPHRAGMATIC HERNIAS","HIATUS HERNIA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","DIAPHRAGMATIC HERNIAS","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","FEMORAL HERNIAS","FEMORAL HERNIA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","FEMORAL HERNIAS","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","INGUINAL HERNIAS","INGUINAL HERNIA",8,9,2594,2615,2602,2624,5226,0.3,0.3,0,0.9,1.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","INGUINAL HERNIAS","",8,9,2594,2615,2602,2624,5226,0.3,0.3,0,0.9,1.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","UMBILICAL HERNIAS","UMBILICAL HERNIA",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","UMBILICAL HERNIAS","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","ABDOMINAL HERNIAS AND OTHER ABDOMINAL WALL CONDITIONS","","",14,12,2588,2612,2602,2624,5226,0.5,0.5,0.1,1.2,1.9
"Gastrointestinal disorders","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","COLONIC POLYP",0,4,2602,2620,2602,2624,5226,0,0.2,-0.2,0,2.8
"Gastrointestinal disorders","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","GASTRIC POLYPS",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Gastrointestinal disorders","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","OESOPHAGEAL POLYP",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","RECTAL POLYP",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","BENIGN NEOPLASMS GASTROINTESTINAL","BENIGN NEOPLASMS GASTROINTESTINAL (EXCL ORAL CAVITY)","",2,7,2600,2617,2602,2624,5226,0.1,0.3,-0.2,0.3,2.6
"Gastrointestinal disorders","BENIGN NEOPLASMS GASTROINTESTINAL","","",2,7,2600,2617,2602,2624,5226,0.1,0.3,-0.2,0.3,2.6
"Gastrointestinal disorders","DENTAL AND GINGIVAL CONDITIONS","DENTAL AND PERIODONTAL INFECTIONS AND INFLAMMATIONS","APICAL GRANULOMA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","DENTAL AND GINGIVAL CONDITIONS","DENTAL AND PERIODONTAL INFECTIONS AND INFLAMMATIONS","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","DENTAL AND GINGIVAL CONDITIONS","DENTAL DISORDERS NEC","TOOTH DISORDER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","DENTAL AND GINGIVAL CONDITIONS","DENTAL DISORDERS NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","DENTAL AND GINGIVAL CONDITIONS","","",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Gastrointestinal disorders","DIVERTICULAR DISORDERS","DIVERTICULA","DIVERTICULUM",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Gastrointestinal disorders","DIVERTICULAR DISORDERS","DIVERTICULA","DIVERTICULUM INTESTINAL",0,2,2602,2622,2602,2624,5226,0,0.1,-0.1,0,1.4
"Gastrointestinal disorders","DIVERTICULAR DISORDERS","DIVERTICULA","",0,4,2602,2620,2602,2624,5226,0,0.2,-0.2,0,2.8
"Gastrointestinal disorders","DIVERTICULAR DISORDERS","","",0,4,2602,2620,2602,2624,5226,0,0.2,-0.2,0,2.8
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","ACUTE AND CHRONIC PANCREATITIS","PANCREATITIS",4,4,2598,2620,2602,2624,5226,0.2,0.2,0,1,1.3
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","ACUTE AND CHRONIC PANCREATITIS","PANCREATITIS ACUTE",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","ACUTE AND CHRONIC PANCREATITIS","PANCREATITIS CHRONIC",2,1,2600,2623,2602,2624,5226,0.1,0,0,2,1
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","ACUTE AND CHRONIC PANCREATITIS","",9,7,2593,2617,2602,2624,5226,0.3,0.3,0.1,1.3,1.8
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","CYSTIC PANCREATIC DISORDERS","PANCREATIC CYST",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","CYSTIC PANCREATIC DISORDERS","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","PANCREATIC DISORDERS NEC","PANCREATIC DISORDER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","PANCREATIC DISORDERS NEC","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","EXOCRINE PANCREAS CONDITIONS","","",10,9,2592,2615,2602,2624,5226,0.4,0.3,0,1.1,1.7
"Gastrointestinal disorders","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","LARGE INTESTINE PERFORATION","RUPTURED DIVERTICULUM OF COLON",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","LARGE INTESTINE PERFORATION","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL AND HEPATOBILIARY PROCEDURAL COMPLICATIONS","","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","GASTROOESOPHAGEAL REFLUX DISEASE","REFLUX OESOPHAGITIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","GASTROOESOPHAGEAL REFLUX DISEASE","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","","",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL DISORDERS NEC","GASTRIC DISORDER",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL DISORDERS NEC","GASTROINTESTINAL DISORDER",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL DISORDERS NEC","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL FISTULAE","ANAL FISTULA",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL CONDITIONS NEC","GASTROINTESTINAL FISTULAE","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL CONDITIONS NEC","","",2,2,2600,2622,2602,2624,5226,0.1,0.1,0,1,1
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","GASTRIC AND OESOPHAGEAL HAEMORRHAGES","GASTRIC HAEMORRHAGE",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","GASTRIC AND OESOPHAGEAL HAEMORRHAGES","MALLORY-WEISS SYNDROME",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","GASTRIC AND OESOPHAGEAL HAEMORRHAGES","",3,2,2599,2622,2602,2624,5226,0.1,0.1,0,1.5,1.2
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","INTESTINAL HAEMORRHAGES","RECTAL HAEMORRHAGE",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","INTESTINAL HAEMORRHAGES","",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","NON-SITE SPECIFIC GASTROINTESTINAL HAEMORRHAGES","GASTROINTESTINAL HAEMORRHAGE",0,4,2602,2620,2602,2624,5226,0,0.2,-0.2,0,2.8
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","NON-SITE SPECIFIC GASTROINTESTINAL HAEMORRHAGES","MELAENA",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","NON-SITE SPECIFIC GASTROINTESTINAL HAEMORRHAGES","",0,5,2602,2619,2602,2624,5226,0,0.2,-0.2,0,3.4
"Gastrointestinal disorders","GASTROINTESTINAL HAEMORRHAGES NEC","","",4,9,2598,2615,2602,2624,5226,0.2,0.3,-0.2,0.4,2.4
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","COLITIS (EXCL INFECTIVE)","COLITIS",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","COLITIS (EXCL INFECTIVE)","COLITIS ULCERATIVE",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","COLITIS (EXCL INFECTIVE)","SIGMOIDITIS",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","COLITIS (EXCL INFECTIVE)","",5,3,2597,2621,2602,2624,5226,0.2,0.1,0.1,1.7,1.5
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTRITIS (EXCL INFECTIVE)","GASTRITIS",10,5,2592,2619,2602,2624,5226,0.4,0.2,0.2,2,2.4
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTRITIS (EXCL INFECTIVE)","GASTRITIS HAEMORRHAGIC",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTRITIS (EXCL INFECTIVE)","",11,7,2591,2617,2602,2624,5226,0.4,0.3,0.2,1.6,2.1
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTROINTESTINAL INFLAMMATORY DISORDERS NEC","CROHN'S DISEASE",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTROINTESTINAL INFLAMMATORY DISORDERS NEC","DUODENITIS",1,2,2601,2622,2602,2624,5226,0,0.1,0,0.5,1
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","GASTROINTESTINAL INFLAMMATORY DISORDERS NEC","",1,3,2601,2621,2602,2624,5226,0,0.1,-0.1,0.3,1.4
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","OESOPHAGITIS (EXCL INFECTIVE)","OESOPHAGITIS",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","OESOPHAGITIS (EXCL INFECTIVE)","",3,1,2599,2623,2602,2624,5226,0.1,0,0.1,3,1.4
"Gastrointestinal disorders","GASTROINTESTINAL INFLAMMATORY CONDITIONS","","",20,14,2582,2610,2602,2624,5226,0.8,0.5,0.2,1.4,2.5
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","DIARRHOEA (EXCL INFECTIVE)","DIARRHOEA",7,7,2595,2617,2602,2624,5226,0.3,0.3,0,1,1.6
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","DIARRHOEA (EXCL INFECTIVE)","",7,7,2595,2617,2602,2624,5226,0.3,0.3,0,1,1.6
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","CONSTIPATION",4,4,2598,2620,2602,2624,5226,0.2,0.2,0,1,1.3
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","DIABETIC GASTROPARESIS",0,1,2602,2623,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","GASTROOESOPHAGEAL REFLUX DISEASE",2,4,2600,2620,2602,2624,5226,0.1,0.2,-0.1,0.5,1.4
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL ATONIC AND HYPOMOTILITY DISORDERS NEC","",6,9,2596,2615,2602,2624,5226,0.2,0.3,-0.1,0.7,1.9
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL SPASTIC AND HYPERMOTILITY DISORDERS","IRRITABLE BOWEL SYNDROME",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","GASTROINTESTINAL SPASTIC AND HYPERMOTILITY DISORDERS","",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","NON-MECHANICAL ILEUS","ILEUS PARALYTIC",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","NON-MECHANICAL ILEUS","",1,0,2601,2624,2602,2624,5226,0,0,0,0,0.7
"Gastrointestinal disorders","GASTROINTESTINAL MOTILITY AND DEFAECATION CONDITIONS","","",15,17,2587,2607,2602,2624,5226,0.6,0.6,-0.1,0.9,2
"Gastrointestinal disorders","GASTROINTESTINAL SIGNS AND SYMPTOMS","DYSPEPTIC SIGNS AND SYMPTOMS","DYSPEPSIA",1,1,2601,2623,2602,2624,5226,0,0,0,1,0.7
